Rk,Season,Player,First_Name,Last_Name,G,RushingAtt,RushingYds,RushingAvg,RushingTD,ReceivingRec,ReceivingYds,ReceivingAvg,ReceivingTD,ScrimmagePlays,ScrimmageYds,ScrimmageAvg,ScrimmageTD
12,2020,Javon McKinley,Javon,McKinley,11.0,1.0,15.0,15.0,0.0,42.0,717.0,17.1,3.0,43,732,17.0,3
13,2020,Tommy Tremble,Tommy,Tremble,10.0,1.0,4.0,4.0,0.0,19.0,218.0,11.5,0.0,20,222,11.1,0
14,2020,Drew Pyne,Drew,Pyne,2.0,1.0,4.0,4.0,0.0,,,,,1,4,4.0,0
15,2020,Brendon Clark,Brendon,Clark,1.0,1.0,-4.0,-4.0,0.0,,,,,1,-4,-4.0,0
16,2020,Michael Mayer,Michael,Mayer,12.0,,,,,42.0,450.0,10.7,2.0,42,450,10.7,2
17,2020,Joe Wilkins,Joe,Wilkins,3.0,,,,,7.0,63.0,9.0,1.0,7,63,9.0,1
18,2020,Lawrence Keys lll,Lawrence,Keys lll,5.0,,,,,5.0,51.0,10.2,0.0,5,51,10.2,0
19,2020,George Takacs,George,Takacs,3.0,,,,,3.0,30.0,10.0,0.0,3,30,10.0,0
20,2020,Brock Wright,Brock,Wright,3.0,,,,,3.0,21.0,7.0,0.0,3,21,7.0,0
21,2020,Kevin Austin,Kevin,Austin,1.0,,,,,1.0,18.0,18.0,0.0,1,18,18.0,0
22,2020,Kevin Bauman,Kevin,Bauman,1.0,,,,,1.0,5.0,5.0,0.0,1,5,5.0,0
